GO	Gm12878.Atf3	H1hesc.Atf3	K562.Atf3	Gm12878.Bcl11a	H1hesc.Bcl11a	Gm12878.Bcl3	K562.Bcl3	Gm12878.Cfos	K562.Cfos	H1hesc.Cjun	K562.Cjun	Gm12878.Cmyc	H1hesc.Cmyc	K562.Cmyc	H1hesc.Cebpb	K562.Cebpb	Gm12878.Ctcf	H1hesc.Ctcf	K562.Ctcf	Gm12878.E2f4	K562.E2f4	Gm12878.Egr1	H1hesc.Egr1	K562.Egr1	Gm12878.Ets1	K562.Ets1	Gm12878.Gabp	H1hesc.Gabp	K562.Gabp	Gm12878.Jund	H1hesc.Jund	K562.Jund	Gm12878.Max	H1hesc.Max	K562.Max	Gm12878.Mef2a	K562.Mef2a	Gm12878.Nfya	K562.Nfya	Gm12878.Nfyb	K562.Nfyb	Gm12878.Nrf1	H1hesc.Nrf1	K562.Nrf1	Gm12878.Nrsf	H1hesc.Nrsf	K562.Nrsf	Gm12878.P300	H1hesc.P300	K562.P300	Gm12878.Pu1	K562.Pu1	Gm12878.Rad21	H1hesc.Rad21	K562.Rad21	Gm12878.Rxra	H1hesc.Rxra	H1hesc.Sin3ak20	K562.Sin3ak20	Gm12878.Six5	H1hesc.Six5	K562.Six5	Gm12878.Sp1	H1hesc.Sp1	K562.Sp1	Gm12878.Srf	H1hesc.Srf	K562.Srf	Gm12878.Taf1	H1hesc.Taf1	K562.Taf1	Gm12878.Tbp	H1hesc.Tbp	K562.Tbp	Gm12878.Tcf12	H1hesc.Tcf12	Gm12878.Usf1	H1hesc.Usf1	K562.Usf1	Gm12878.Usf2	H1hesc.Usf2	K562.Usf2	Gm12878.Yy1	H1hesc.Yy1	K562.Yy1	Gm12878.Zbtb33	K562.Zbtb33
GO:0030099 myeloid cell differentiation	NA	NA	NA	NA	NA	NA	NA	0.305435946178246	0.93228104144405	0.059981389873444	1.67195816562403	1.86931903377406	0.00465534593462429	0.72388307762559	0.72270682725045	7.99395985015745	NA	NA	NA	NA	NA	NA	NA	NA	0.420558392900116	1.16196581876054	0.264151309917916	0.0449873808925666	5.29652472657248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.490650055234035	-0.602504694449356	3.6625773896617	9.02551425565878	6.40802381865906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.13349848182095	0.61433704032569	1.8826424870247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0031669 cellular response to nutrient levels	0.016939610741482	1.04075233412389	0.879406169195809	NA	NA	NA	NA	NA	NA	0.257235163358519	0.845494232447992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.816330050623192	0.538241185712516	0.965316373897368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26203060211036	0.0627622408452247	0.735834668233406	NA	NA	NA	NA	NA	NA	NA	NA	0.491162334886624	0.762753066208682	0.342040329264961	0.440145159430302	0.580181017481294	-0.0969996448186211	NA	NA	NA	NA	NA
GO:0031399 regulation of protein modification process	-0.157592465436513	0.00692983926083511	2.45135094825795	NA	NA	NA	NA	NA	NA	-0.342356424043317	2.73103626589893	-0.0731008443376791	0.149464633585076	0.238578018875747	NA	NA	-1.16771373769512	-2.12842927343079	-1.83232370194239	NA	NA	3.99253188639222	2.10934619455623	4.73106570836057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.830041507097503	-0.383790238330546	1.51619401234551	10.6753834454518	4.12950968170192	NA	NA	NA	NA	NA	-0.194931481999002	1.95286547580304	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.47675968295664	3.03671465839668	3.28830524751648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051247 positive regulation of protein metabolic process	NA	NA	NA	NA	NA	6.85125739972378	0.193672984335154	NA	NA	-0.633180436851361	2.33022182320467	0.00688614184679529	0.12932657662896	1.00709542139579	NA	NA	NA	NA	NA	NA	NA	6.70760681341847	1.19953183634775	3.55186644465436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.571259339657351	-1.28578043172686	1.77967615573378	NA	NA	NA	NA	NA	NA	NA	NA	0.574334548828657	0.0477030127604875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.04930400716225	3.25642179020018	1.80700451236833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051094 positive regulation of developmental process	NA	NA	NA	NA	NA	NA	NA	-0.093483613993101	0.801595494521687	-0.457923600035975	0.3697513623858	-0.599080339311781	-0.0908833001431597	-1.10463928820096	1.67817684163763	0.980652871241527	NA	NA	NA	NA	NA	3.96043606375188	5.76275312243946	9.68498145816261	0.00520756797055232	-0.262099424851064	NA	NA	NA	0.207232159961281	6.41456580705872	0.908802665282795	NA	NA	NA	3.01118716895737	0.0377260656581494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.517187317277745	-0.282595378508143	-0.387009893577031	NA	NA	NA	NA	NA	NA	2.62011981062773	1.31807400710955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0045637 regulation of myeloid cell differentiation	NA	NA	NA	NA	NA	NA	NA	0.0598611915285822	1.30848275720784	0.0813403347551337	1.83798197813691	1.18175448861451	-0.113679052478902	0.690658832969256	1.35295876209734	5.84054696411199	NA	NA	NA	NA	NA	NA	NA	NA	0.276765528326573	0.828033872939014	-0.244274926378531	0.113503622473066	1.90331759077136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.67810999580403	3.26011588732261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0071496 cellular response to external stimulus	-0.0023859243189562	0.550681707198094	1.11897646752957	NA	NA	NA	NA	0.0802628092706525	1.11682211276759	0.336516852100463	1.80937148688119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.62119129207931	0.466680506765759	3.56124091138781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69086980788324	-0.274297135349057	0.775211828514322	NA	NA	NA	NA	NA	NA	NA	NA	1.10485739233648	0.911746285331668	0.510059481277357	1.42551959994118	0.507961301572364	0.0811544038085911	NA	NA	NA	NA	NA
GO:0071407 cellular response to organic cyclic compound	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.498465345387363	0.55632396558162	NA	NA	NA	NA	NA	4.46454277256697	2.03617089592811	5.39919660202946	NA	NA	-0.0800155592356853	-0.257977012928187	1.69402171504632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.178910514655743	0.414007304361081	1.28694698051635	0.825101083270342	1.01983874058184	0.710365690212193	NA	NA	NA	NA	NA	0.840702717428361	1.18454867350254	2.99751251814253	3.52989939087774	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3373553139245	0.933777479499896	2.76822736609718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0045597 positive regulation of cell differentiation	NA	NA	NA	NA	NA	NA	NA	-0.223872062390794	0.916290137708163	-0.493321789610212	0.550642763939854	NA	NA	NA	1.1974831220477	1.28802470093614	NA	NA	NA	NA	NA	NA	NA	NA	0.0912657321099296	0.999010457135013	NA	NA	NA	-0.109907479824081	5.02125193659539	0.992049551602228	NA	NA	NA	3.60053818065683	0.079188527291421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.864746925479985	-0.680340064099453	0.416351792567876	NA	NA	NA	NA	NA	NA	2.36241444464115	0.370517904551522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0060537 muscle tissue development	0.0981999428477459	0.0707000178833355	0.664321064143987	NA	NA	NA	NA	-0.0301705358911031	0.186204733694248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.74799350219492	3.79038324213569	2.42505084665507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.194564870391056	-0.00744148971362149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.20688195676427	0.116861966535843	0.858343268862314	NA	NA	NA	NA	NA	0.933598205916449	-0.00360303338139586	NA	NA	NA	NA	NA	NA	NA	NA	0.968343583954083	1.06472328755955	-1.02726894008545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0048511 rhythmic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.368619765530246	0.34274485312663	NA	NA	NA	1.3958049605573	0.299984218033803	NA	NA	NA	NA	NA	1.24107405558189	0.27210163596497	1.99437524449818	-0.0224863909347888	0.884610549683026	NA	NA	NA	0.0268954805187515	-0.514608241763052	0.800328931233984	NA	NA	NA	NA	NA	0.365410181885728	-0.178220653388723	NA	NA	NA	NA	NA	NA	NA	NA	0.0835187732903734	-0.27487807738688	-0.0851680130779045	NA	NA	NA	NA	NA	NA	NA	0.0623345563512005	0.803106106763771	NA	NA	NA	0.415363270434609	1.26588856360482	0.106610449406452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0048732 gland development	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.167538972885539	0.165569917505341	NA	NA	NA	-0.706296405667024	0.110311345975581	NA	NA	NA	NA	NA	NA	NA	NA	-0.0914277481306681	0.967771947207756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.437533246644029	0.259267672752672	NA	NA	NA	NA	NA	NA	NA	NA	-0.73594291036916	0.341003435574643	-1.15848448096837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.165037539723076	0.077408634383268	0.0136303998759486	NA	NA	NA	NA	NA
GO:0061061 muscle structure development	0.549880804623055	0.0908701306502157	2.52458281591066	NA	NA	NA	NA	0.00914921759303693	1.33634530665868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.17428234692314	5.2351979631252	6.87649852596842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28547914335124	2.23307450254446	NA	NA	NA	NA	NA	NA	NA	-0.165498510271937	-1.60608525153517	2.75059218611519	1.98018712781888	0.649750095203882	2.1530000034124	NA	NA	NA	NA	NA	0.791783552406214	0.130188096174179	NA	NA	NA	NA	NA	NA	NA	NA	0.202440869808231	0.578674012510216	-0.422480616425249	NA	NA	NA	NA	NA	NA	3.11418811948486	0.649222115632019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008283 cell proliferation	0.0288720875596209	-0.517468738127514	1.9431761003338	NA	NA	NA	NA	NA	NA	0.944309187017202	3.05070366619694	0.542077006219813	0.143595105000979	2.00590365662367	2.39718275415164	2.14048680747851	NA	NA	NA	0.162351572318691	1.24203146278273	9.64794129423857	9.9707108095785	12.1210554110049	-0.352386881041286	2.56809926562678	NA	NA	NA	0.772292282781285	2.15252380559275	5.60854015820485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0584318260395402	-0.576887154037092	2.32987577686335	NA	NA	NA	NA	NA	NA	NA	NA	1.1430169133347	0.0441986365888405	NA	NA	-0.127127571239437	-0.0519238551728703	0.236467657411106	NA	NA	NA	1.18227098725486	-0.054342037719836	-0.305239311239585	2.21469029594108	2.41389884584815	3.46546743314878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0014706 striated muscle tissue development	-0.0405407315790727	-0.0316765447648133	0.68185829334119	NA	NA	NA	NA	-0.098734509164729	0.184229218835116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.30361665083305	4.14405222959782	2.68179191933099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.271604753683305	0.245729651089974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.37964437039379	0.282630735613016	1.12700095054583	NA	NA	NA	NA	NA	1.00429347883266	0.0438134649303176	NA	NA	NA	NA	NA	NA	NA	NA	1.14698161592509	0.965063544503733	-1.05363731051583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008285 negative regulation of cell proliferation	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.672008250695292	1.46372735635362	-0.542836637937283	-0.102816703127147	0.639317511436643	1.159610188509	0.290565385754756	NA	NA	NA	NA	NA	NA	NA	NA	-0.291035801549715	1.0143365374687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0245627239762035	0.164579442754144	0.72361179602778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.443704333970766	0.0909133839308757	0.00974853249104305	NA	NA	NA	0.423940288145817	-0.435492651286318	-0.532611606842332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032270 positive regulation of cellular protein metabolic process	NA	NA	NA	NA	NA	4.93777750481269	-0.0882541983294884	NA	NA	-0.688403725477516	2.33399051458065	0.0274453458105105	0.167563244533507	0.867734190193651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.336371530283066	-1.14643678189281	1.62537800103911	NA	NA	NA	NA	NA	NA	NA	NA	0.571421859911333	0.0634241610548286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.14278626722426	2.9454259623387	1.52485804212121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0045595 regulation of cell differentiation	NA	NA	NA	3.29449281863749	1.35585090856766	NA	NA	0.0642620924976287	1.86514047058779	-0.507880344160259	1.90390903055833	-1.45529256841703	-0.0866930422151255	0.554065137255387	1.94435193275383	4.05778167179366	NA	NA	NA	NA	NA	NA	NA	NA	-0.198302145141044	1.07607540324672	-1.04356903059074	1.01765895698205	1.65820312113469	-0.105331077480077	8.42959501769322	4.93535267965361	NA	NA	NA	3.83143029250412	0.731704497185827	NA	NA	NA	NA	NA	NA	NA	1.01239481801058	0.691190560781716	3.03019669116872	NA	NA	NA	3.55254193919118	4.02410714383453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.765112363081086	-0.462208641029586	0.564308360325412	NA	NA	NA	NA	NA	NA	4.1698101935273	5.23014839852995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0048468 cell development	NA	NA	NA	1.26346516033603	0.803323783428257	NA	NA	NA	NA	-0.965923197882497	0.561709744282781	NA	NA	NA	NA	NA	NA	NA	NA	-0.0928736145958507	-0.567988379759155	NA	NA	NA	NA	NA	NA	NA	NA	0.197297852001937	10.3052381048314	1.08747921854555	NA	NA	NA	1.29349186597355	0.0584015865282761	NA	NA	NA	NA	NA	NA	NA	2.72321020348694	10.3450064367702	3.53472247530338	0.558506482605793	4.53128404487239	0.655783604119504	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.09203977306581	-0.0326213458665333	-0.773315466957121	NA	NA	NA	-0.242355489266643	0.16744024850089	0.238114218312916	NA	NA	NA	NA	NA	NA	1.68655343932387	3.81378896027491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009725 response to hormone	NA	NA	NA	NA	NA	NA	NA	0.125758357053835	0.27544418113156	-0.0944464960243267	-0.302251948333947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.29558134487246	0.000623486773898975	2.92856481819516	NA	NA	NA	NA	NA	-0.215509311022939	0.0455542548679308	2.34405791086672	3.73048282184827	0.42282123486407	3.45884135948454	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.361481449482963	-1.02777046288922	1.78834725469719	1.28698131494968	0.10536781297284	-0.335962788271642	NA	NA	NA	NA	NA	0.0683117051020123	0.432313277943748	NA	NA	NA	NA	NA	2.81342467665236	0.489378797278938	0.705219595372186	1.11862345554274	0.0497219137816542	1.30521773470379	0.0096152879896734	1.0070729858909	2.87483924095245	NA	NA	NA	NA	NA	2.28557681794623	0.501582072318597	1.27532404118408	NA	NA	NA	NA	NA	NA	NA	NA
GO:2000026 regulation of multicellular organismal development	NA	NA	NA	0.341023409274736	1.67691783381513	NA	NA	-0.0858210847915818	1.24291371014889	-0.645933103084258	0.386855990561456	-0.734374400386215	-0.19750527982105	-0.484623431964218	3.04256351517685	2.5851519820407	NA	NA	NA	NA	NA	5.27658267237077	13.652970449844	11.0296550064323	-0.189686709541481	-0.827326213697607	-0.402512546307972	0.914067456482153	-0.0330153293076131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.957030833209441	2.31883068338954	2.04654094802454	NA	NA	NA	0.783854955622717	2.75391407839786	NA	NA	NA	0.344123380130277	-0.896230317532471	NA	NA	NA	NA	NA	NA	NA	NA	0.259353822601036	-0.251860411230408	-0.0175778176154101	NA	NA	NA	NA	NA	NA	1.50999984945648	4.12483997849337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032870 cellular response to hormone stimulus	NA	NA	NA	NA	NA	NA	NA	-0.021411416869013	1.57412517203421	-0.186236423894655	0.160685233874137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.163566251074083	-0.186570160177305	3.45623873813068	3.91015269798655	0.000209725443319909	4.48452064204899	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.389061100146043	-1.23059777294969	0.635278412431391	0.579408555415331	-0.19333949901628	-0.0805386208025183	NA	NA	NA	NA	NA	-0.0528699335227255	0.13245560985974	NA	NA	NA	NA	NA	3.47482873002282	-0.159436502884897	0.950102804243433	NA	NA	NA	1.37508659930902	0.911315366200694	2.8630393473277	NA	NA	NA	NA	NA	2.4848899465203	0.494811758528458	2.74682241916046	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009887 animal organ morphogenesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.683989825103424	0.227867485814732	-0.357932314716274	-0.16608869776915	-0.316791543721231	-0.816670755211557	-0.0514127378361268	NA	NA	NA	0.286542660116122	-2.00851896987845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.437834448763897	1.64178410573551	0.35330352921624	NA	NA	NA	NA	NA	0.120670653646075	-0.120989660183028	NA	NA	NA	NA	NA	NA	NA	NA	-1.11987839246608	0.101809818548691	-0.584027985974962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009991 response to extracellular stimulus	0.605536497007718	0.495738985744749	0.915353913792954	NA	NA	NA	NA	-0.228909819056781	0.306492519927336	0.424135167500377	1.03110782396852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12926248404446	0.653556756673141	1.71900289157136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.78909651977128	0.214495439456933	0.368089391048398	NA	NA	NA	NA	NA	NA	NA	NA	1.01283222992885	2.13485172869034	0.407505498595865	0.343230519950438	0.785099965717079	0.00495931412575328	NA	NA	NA	NA	NA
GO:0071214 cellular response to abiotic stimulus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.241907245373199	0.15417666795051	-0.767619064490935	NA	NA	NA	NA	NA	NA	NA	1.58576517555138	0.0285356585003348	1.40143189677198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0432272644430803	0.383720281392545	0.21378004704576	-0.0595551096947972	-0.759685143873431	0.932138870244676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.10379554925179	0.0702480765048513	-0.309381215344638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03011453763939	-0.126142209248555	0.148347645068437	NA	NA
GO:0007517 muscle organ development	-0.0631290923314013	0.339406599090683	-0.302227889993705	NA	NA	NA	NA	0.165442406407531	0.196980703861586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32261069695984	4.2208791988024	1.9138920000342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.686138969023866	0.218358005632516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.48230511324502	1.17110546954405	0.138676411759701	NA	NA	NA	NA	NA	0.64980480748693	-0.142188045301746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.731607675429014	0.960043777212792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0042127 regulation of cell proliferation	-0.0163048795173148	-0.776178415896415	1.61279598609879	NA	NA	NA	NA	NA	NA	0.772246584031852	1.96643891586567	-0.941579080913072	-0.0193320686854588	0.332090553098418	1.43554260351604	1.00270362393902	NA	NA	NA	-0.134529513364761	-1.25521228493349	7.82947185149056	8.58993547321181	9.16204616595347	-0.459460394271839	-0.207885816639359	NA	NA	NA	0.747481089764948	2.76132597869362	4.41801341674207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00372935097155451	-0.210765470580912	1.40208542030134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.492414007705057	-0.185464397118851	0.0293154042928359	NA	NA	NA	-0.109581150712677	0.0923692203122103	-0.439430637618638	-2.03628909651559	-0.501321622815308	-1.87571732841162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1902531 regulation of intracellular signal transduction	-0.0461883401605283	0.0397520839934151	-3.05806384851606	NA	NA	10.7827726762376	0.200500989757306	NA	NA	-0.310989759828412	0.599022031940147	-0.177373505963494	0.14791473024186	-0.244631262113422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29365357171946	-0.559073722435531	-1.54735636832571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.04948551224309	0.918549867082662	0.635401565037084	7.36024961754155	-0.196743140428478	1.3043178196693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0003008 system process	NA	NA	NA	NA	NA	NA	NA	-1.02291109965182	-3.10228721495225	-0.17507527352879	-1.32248169631891	NA	NA	NA	-1.00592286084043	-6.87583992708244	NA	NA	NA	-1.21929898473866	-13.6369648309625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.67045176638901	-1.19059238042646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.32812148446611	-2.01396942044597	-4.751244618683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006955 immune response	NA	NA	NA	NA	NA	25.0605275563193	0.45964549731991	-0.339389676471068	0.572488173111435	-0.135351182081548	0.932868828653479	NA	NA	NA	-0.621546796128243	1.62527546694972	NA	NA	NA	NA	NA	14.935614232697	-1.21975600265541	-4.93387244690122	-0.312784000912351	-6.34776704504117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.04949634633248	-0.657767352845154	3.02775664917096	NA	NA	NA	NA	NA	NA	NA	-2.75927739468652	-8.01790609080764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.0595098444208	0.243078691253806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006952 defense response	NA	NA	NA	NA	NA	12.0925732734535	-0.0402299296229287	-0.898949704647157	-0.301366401666793	NA	NA	NA	NA	NA	-0.428619635437067	0.245144104198618	NA	NA	NA	NA	NA	1.77061284645745	-0.740360909438008	-4.68108355678971	-1.55192890018287	-8.50802746160918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.47023189484858	-1.13857763897512	1.30129794959995	NA	NA	NA	NA	NA	NA	NA	-3.51595946256988	-7.58333449610844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009605 response to external stimulus	-0.613196351789608	-0.283239811751583	0.15813221081136	NA	NA	11.3143246794922	-0.0308571711225986	-0.274560608863417	1.24111693852489	0.731139410949866	1.72806121746724	NA	NA	NA	2.54095264193251	1.96498807292349	NA	NA	NA	NA	NA	NA	NA	NA	-1.81199486191425	-7.65884118038409	NA	NA	NA	0.317938654778092	4.61336699955892	5.30189113825897	-1.15368617718706	0.445529320256078	-2.18567775966064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.08792493376532	-6.452623934428	NA	NA	NA	NA	NA	NA	-0.081801704835129	-0.563813458277229	-2.30747097915753	NA	NA	NA	NA	NA	NA	NA	NA	1.36059909411736	2.93656285630046	1.75854642053443	3.44731273250907	0.317535666662944	0.0302180794051696	NA	NA	NA	NA	NA
GO:0043207 response to external biotic stimulus	NA	NA	NA	NA	NA	9.40750012984649	-0.0954073844725477	-0.280733396678608	1.27049196702939	0.582934839055178	2.03655443740594	NA	NA	NA	-0.740951784675346	1.44649743838362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.438248069222173	0.653189372288547	2.91368083833143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.54843530900493	-3.23727569145475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
