GO	Gm12878.Atf3	H1hesc.Atf3	K562.Atf3	Gm12878.Bcl11a	H1hesc.Bcl11a	Gm12878.Bcl3	K562.Bcl3	Gm12878.Cfos	K562.Cfos	H1hesc.Cjun	K562.Cjun	Gm12878.Cmyc	H1hesc.Cmyc	K562.Cmyc	H1hesc.Cebpb	K562.Cebpb	Gm12878.Ctcf	H1hesc.Ctcf	K562.Ctcf	Gm12878.E2f4	K562.E2f4	Gm12878.Egr1	H1hesc.Egr1	K562.Egr1	Gm12878.Ets1	K562.Ets1	Gm12878.Gabp	H1hesc.Gabp	K562.Gabp	Gm12878.Jund	H1hesc.Jund	K562.Jund	Gm12878.Max	H1hesc.Max	K562.Max	Gm12878.Mef2a	K562.Mef2a	Gm12878.Nfya	K562.Nfya	Gm12878.Nfyb	K562.Nfyb	Gm12878.Nrf1	H1hesc.Nrf1	K562.Nrf1	Gm12878.Nrsf	H1hesc.Nrsf	K562.Nrsf	Gm12878.P300	H1hesc.P300	K562.P300	Gm12878.Pu1	K562.Pu1	Gm12878.Rad21	H1hesc.Rad21	K562.Rad21	Gm12878.Rxra	H1hesc.Rxra	H1hesc.Sin3ak20	K562.Sin3ak20	Gm12878.Six5	H1hesc.Six5	K562.Six5	Gm12878.Sp1	H1hesc.Sp1	K562.Sp1	Gm12878.Srf	H1hesc.Srf	K562.Srf	Gm12878.Taf1	H1hesc.Taf1	K562.Taf1	Gm12878.Tbp	H1hesc.Tbp	K562.Tbp	Gm12878.Tcf12	H1hesc.Tcf12	Gm12878.Usf1	H1hesc.Usf1	K562.Usf1	Gm12878.Usf2	H1hesc.Usf2	K562.Usf2	Gm12878.Yy1	H1hesc.Yy1	K562.Yy1	Gm12878.Zbtb33	K562.Zbtb33
GO:0030099 myeloid cell differentiation	NA	NA	NA	NA	NA	NA	NA	0.225778986162449	0.224473222515742	0.0675934077213383	0.102839594471966	1.33318912426324	0.251489721156423	0.699119736426205	0.528415947933492	2.94974693332218	NA	NA	NA	NA	NA	NA	NA	NA	0.122172232596772	0.207110256857221	-0.197340175991981	-0.202576762048643	1.15021807957507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.220697816401192	0.562345922697345	0.31957328420637	2.17510099157864	2.36046822956087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.855170038006973	1.30007428400408	0.779089535779645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0031669 cellular response to nutrient levels	0.132656913757672	0.0515977467060485	0.0544126437155451	NA	NA	NA	NA	NA	NA	-0.0439241755988848	0.107579593414183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0643989127168247	-0.111507026571004	-0.430617392630551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.593405431664547	0.140432300360055	0.534046585567699	NA	NA	NA	NA	NA	NA	NA	NA	-0.105525630649204	0.358082238474837	0.0747024620983237	-0.277611743920718	-0.421537016629107	-0.377566742337097	NA	NA	NA	NA	NA
GO:0031399 regulation of protein modification process	-0.134221789384527	0.10423336161234	0.773350623145759	NA	NA	NA	NA	NA	NA	-0.0804300571551756	0.794518729439027	0.146610057678919	0.0994384605919368	-0.530655964656281	NA	NA	-1.72018910000461	0.611054207712173	-0.0173232858448509	NA	NA	2.057587771593	1.78484672872414	3.37981140363291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.247399869493715	0.378745896690852	2.54041618124677	2.50756168507903	0.798608568339929	NA	NA	NA	NA	NA	0.458571230894224	1.10051594872001	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.65525091639057	2.32493356011547	1.23956586143491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051247 positive regulation of protein metabolic process	NA	NA	NA	NA	NA	-0.200634961183328	-0.236179194716068	NA	NA	-0.0273630109925298	0.628509194760584	-0.0959822581894408	0.127652320424772	0.19442295167623	NA	NA	NA	NA	NA	NA	NA	2.71418895766465	0.4065442552879	3.62087879700022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.363755884791494	-0.166314443141245	1.37291710032679	NA	NA	NA	NA	NA	NA	NA	NA	0.418085499020813	0.0940686514378311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.3853709629438	3.09553222961548	0.585273373403734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051094 positive regulation of developmental process	NA	NA	NA	NA	NA	NA	NA	-0.315195649365403	-0.393615915183396	0.406711700216072	0.370921228685788	-1.11477214041561	0.0345363346209106	-1.93296792738839	0.0222572272749288	-0.0752014976919672	NA	NA	NA	NA	NA	0.652366457497559	3.28526459298947	2.28516222957449	-0.403496979161677	-2.03151702629165	NA	NA	NA	-0.273123046186704	1.89901812261105	-0.411611643860322	NA	NA	NA	0.434980386050173	-0.0427267518173426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.510219545996546	0.298562698128755	-0.979175874462271	NA	NA	NA	NA	NA	NA	-0.151347721194708	0.872859135419888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0045637 regulation of myeloid cell differentiation	NA	NA	NA	NA	NA	NA	NA	0.171221622742888	0.359832207668724	0.160931820556962	0.351764086102768	1.14502659184383	-0.0174005139365061	0.0293756119559543	0.685646495112662	4.67398682184512	NA	NA	NA	NA	NA	NA	NA	NA	-0.0328823479951254	0.15814512879186	0.209126233998934	0.0262618311856151	0.349682853182937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.992440906346899	0.932097058490427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0071496 cellular response to external stimulus	0.00550098039583242	0.0144034105040307	0.780279307682294	NA	NA	NA	NA	-0.0839229031596576	0.949601740849141	-0.07109716835228	1.63980918063295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.386196381197643	-0.10196240384346	1.24759717057649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56102043923551	0.147647142543857	0.312002735275058	NA	NA	NA	NA	NA	NA	NA	NA	-0.196870817303646	0.644268390207119	0.327754507094925	-0.127417715762157	-0.244853192347685	-0.137601818906614	NA	NA	NA	NA	NA
GO:0071407 cellular response to organic cyclic compound	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.422436012649908	1.09161297506876	NA	NA	NA	NA	NA	2.89267788915865	1.57454382701849	3.66452839560738	NA	NA	0.0203516923403734	0.0895130208723623	0.514369921352639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.792912094927979	1.12786734861823	0.617900709110986	0.488704303371567	2.01242713328993	0.820803174716565	NA	NA	NA	NA	NA	0.220766613764706	0.27657345477911	2.89385185841137	1.79048665705445	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0953757317361	0.609841379938417	2.4771774818368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0045597 positive regulation of cell differentiation	NA	NA	NA	NA	NA	NA	NA	-0.314206422085374	-0.218895572222638	0.199745458669994	0.182734197803807	NA	NA	NA	-0.0625767245837459	-0.156062217187217	NA	NA	NA	NA	NA	NA	NA	NA	-0.0792486719573941	-1.25126874123983	NA	NA	NA	0.429027978318051	1.32174636359669	0.500156817327855	NA	NA	NA	0.929429529886401	-0.0316613107933107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.574942162945896	0.324079250426865	-0.646931610154545	NA	NA	NA	NA	NA	NA	0.463963081961054	0.305835131003883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0060537 muscle tissue development	-0.19654607862763	-0.295018382746535	-0.665735865060511	NA	NA	NA	NA	-0.00734363609358875	-0.218632519736044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.095747692071863	1.52959520592078	1.00382373002239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0989030132746478	0.115846393593942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0974224849711028	0.317403720883043	-0.246236403523126	NA	NA	NA	NA	NA	-0.0167418987314015	0.198427204373317	NA	NA	NA	NA	NA	NA	NA	NA	-1.09166473127152	0.469943547073949	-0.630367395874824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0048511 rhythmic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.1165458817169	0.38782190485988	NA	NA	NA	1.27103735160682	0.795536662255357	NA	NA	NA	NA	NA	1.2915200279964	0.0534320027277696	3.42354707626161	-0.074941478725106	1.22585276872043	NA	NA	NA	-0.0534964692415738	0.355053381301534	1.44828737381946	NA	NA	NA	NA	NA	0.471148770438077	0.593624067174079	NA	NA	NA	NA	NA	NA	NA	NA	-0.0143257301352467	0.734409190032447	0.930970925017435	NA	NA	NA	NA	NA	NA	NA	0.920430779625578	0.905785017540763	NA	NA	NA	0.370860453389873	1.70586272164337	0.867750487216478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0048732 gland development	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0568021140039834	-0.192373250216482	NA	NA	NA	0.126950678146495	-0.125429971870716	NA	NA	NA	NA	NA	NA	NA	NA	0.207085515035239	-0.871185739770527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0673926250407152	0.152743021188761	NA	NA	NA	NA	NA	NA	NA	NA	-0.290835900322061	0.00952626879400279	-0.668778354617494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.299935918350669	0.479270191469686	-0.0505090834508498	NA	NA	NA	NA	NA
GO:0061061 muscle structure development	0.296415956290309	-0.155818383059054	-1.22720500729641	NA	NA	NA	NA	0.128229673628161	0.250597387508826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94871683879188	1.24776460938291	3.29035505941056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.746399793803367	1.1644613451738	NA	NA	NA	NA	NA	NA	NA	-0.066232864866251	-0.27421762644726	0.919223790408943	0.49120916688401	0.670323869504594	0.497009496783378	NA	NA	NA	NA	NA	0.0400095714499497	0.370125989040168	NA	NA	NA	NA	NA	NA	NA	NA	-0.813701297177157	0.39170049686673	-0.749962949008976	NA	NA	NA	NA	NA	NA	0.769331527968085	0.765944081006762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008283 cell proliferation	0.0532892455381018	-0.702029739211322	-0.81049718217585	NA	NA	NA	NA	NA	NA	0.53015170855817	0.590754612455949	-0.296262499731447	-0.0968530706363791	-0.672663258501218	0.57403239091499	-0.114936679809041	NA	NA	NA	-0.00117857910207348	-0.729408545428979	4.60376189611234	4.28151346844494	5.4421546194073	-0.0243874559839689	-1.57793225931541	NA	NA	NA	0.48539484612464	0.491548914047571	1.07145432717622	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0219655254631249	0.0857740505833665	0.785380532589179	NA	NA	NA	NA	NA	NA	NA	NA	-0.210463115505174	-0.120547117332277	NA	NA	-0.152908331361604	-0.245493762941253	0.0910532491659961	NA	NA	NA	-0.794821857804442	-0.498845452735183	-0.284716254182179	-1.2621085883101	1.8490612126714	-1.27663028499113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0014706 striated muscle tissue development	-0.263862560461598	-0.323130799766831	-0.664515443879261	NA	NA	NA	NA	-0.00177273555491577	-0.20650172297646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.652725837526577	1.57062540776265	1.19224435665459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.166447587957329	-0.064510401431588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0809313615171216	0.15026846742023	-0.131471224566701	NA	NA	NA	NA	NA	0.0174385320725228	0.215303999584858	NA	NA	NA	NA	NA	NA	NA	NA	-0.97632579742197	0.513318095871893	-0.57383805681284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008285 negative regulation of cell proliferation	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.941943635247298	0.397784217401641	-0.662048071824185	-0.0478782862001994	-0.146558075585827	0.24029167970748	-0.14310784181303	NA	NA	NA	NA	NA	NA	NA	NA	-0.0606510120142766	-0.56437475643589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.207550361905434	0.166134541635094	-0.15703677811776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.559496929893601	-0.161934486390408	-0.0461681056774819	NA	NA	NA	-0.470405995815118	-0.0568624227495848	-0.171000613905135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032270 positive regulation of cellular protein metabolic process	NA	NA	NA	NA	NA	0.00642213224216761	-0.520941662016187	NA	NA	-0.0439705844629806	0.745276409443208	-0.0311717922950858	0.140795768237209	0.167819232635246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.201193731409919	-0.159795862084414	1.10434208084555	NA	NA	NA	NA	NA	NA	NA	NA	0.49606403324551	0.00344487168483616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.73226786864853	2.92131906257884	0.230104077808206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0045595 regulation of cell differentiation	NA	NA	NA	-0.0903256779853697	0.369013170162296	NA	NA	-0.206352319578875	-0.263643580826594	-0.00876986314080391	0.158617393708966	-2.08832794173578	0.041408145906843	-1.34043498424436	0.0126295355228409	0.177690128775653	NA	NA	NA	NA	NA	NA	NA	NA	-0.684898128720674	-1.99679642508559	-1.56316355133745	-0.361071689881955	-2.72211851304106	0.327533386031289	2.40695416467365	0.161957969490299	NA	NA	NA	1.24652251926799	0.364551983900962	NA	NA	NA	NA	NA	NA	NA	-0.215147439859979	0.12099109580481	0.495112755814717	NA	NA	NA	1.47178448423931	0.335181885574747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.0575649162739	-0.219963850033502	-0.768636604628921	NA	NA	NA	NA	NA	NA	1.34407512561716	2.92863842950739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0048468 cell development	NA	NA	NA	0.0286907573372487	0.0824822267458401	NA	NA	NA	NA	0.00834428891115392	0.302369132187893	NA	NA	NA	NA	NA	NA	NA	NA	-0.0572928395520335	-1.70290888581108	NA	NA	NA	NA	NA	NA	NA	NA	0.348801763785887	1.67333096205603	-1.0525967912764	NA	NA	NA	-1.77645475690661	-0.160538242712363	NA	NA	NA	NA	NA	NA	NA	0.166366272158614	2.58968853683316	0.516912091636041	-0.0297567433629866	1.44329655961381	-0.74141384072521	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.58938996759416	-0.516735714430711	-1.42315507580907	NA	NA	NA	-1.10757251765053	-0.356244049016013	-0.931375985286885	NA	NA	NA	NA	NA	NA	-1.07061069853313	-0.429205528498639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009725 response to hormone	NA	NA	NA	NA	NA	NA	NA	0.113423652380828	0.325379378496921	-0.043244381268057	0.822039089104713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53063703239905	0.324096399400732	3.17859782226371	NA	NA	NA	NA	NA	0.216498159339149	0.607222239239265	1.31392448020335	1.77395955481459	-0.280175773394561	2.79500405300649	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56097031722871	0.167632681858473	1.19561328207107	0.537998895271265	1.16338717359101	-0.0464161480015992	NA	NA	NA	NA	NA	0.0576069823230386	0.302552851232467	NA	NA	NA	NA	NA	1.06026180955293	1.56711598732979	0.53701212060484	-0.184890957555097	0.596738173511744	0.376473042570644	-0.790115815317372	0.589478871867112	1.6614949219421	NA	NA	NA	NA	NA	1.01063885339582	2.66363225804589	1.27848861526677	NA	NA	NA	NA	NA	NA	NA	NA
GO:2000026 regulation of multicellular organismal development	NA	NA	NA	-1.29268345840023	0.662250697985572	NA	NA	-0.406949155270541	-0.273904273304913	-0.0770691320241108	0.285441174611057	-1.04902490277842	0.0343755903464661	-1.00629065998355	-0.136244128217155	-0.360257657556678	NA	NA	NA	NA	NA	0.355419334320773	3.26759045722523	2.48746548097876	-0.554006909302273	-1.79119523139859	-0.41587911802551	-0.153774129594244	-1.85400326727567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.219721844917762	0.486003308117773	-0.166546679981988	NA	NA	NA	0.174885877059166	-0.792522916410863	NA	NA	NA	0.0374700877954997	-0.253599669499398	NA	NA	NA	NA	NA	NA	NA	NA	-0.687649234031088	-0.196025527609414	-0.543246563639086	NA	NA	NA	NA	NA	NA	0.210524095430581	1.54880893862561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032870 cellular response to hormone stimulus	NA	NA	NA	NA	NA	NA	NA	0.0340534736715704	0.373678182467183	-0.0125648248775486	0.499740562887085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.242110385797293	0.452976753607003	1.4747512289662	2.4624801276165	-0.599196081875319	2.66914788630476	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.485210258365164	-0.452729004438376	0.28695854318219	0.413945287114693	0.909901723940785	-0.312894228259497	NA	NA	NA	NA	NA	0.00219025982561768	0.129665573839276	NA	NA	NA	NA	NA	1.53489583086672	1.66314677040355	0.792855979103783	NA	NA	NA	0.681120398956527	0.639418283932988	1.61225599272618	NA	NA	NA	NA	NA	1.57909976383742	2.9117411735234	1.82703633395955	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009887 animal organ morphogenesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0328244127372487	-1.20619873466295	-1.05901616498626	0.0238670441070183	-1.88861337460918	0.332722851346167	0.138196368030532	NA	NA	NA	0.271858990159819	-2.89157053760153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0189778087770753	0.976365841381532	-0.632367278835454	NA	NA	NA	NA	NA	0.0779958302117261	-0.26121897411836	NA	NA	NA	NA	NA	NA	NA	NA	-1.14702603289992	-0.218584980816953	-0.811256085293294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009991 response to extracellular stimulus	0.379754088918155	-0.0313095089115114	1.12764917794298	NA	NA	NA	NA	-0.290992249092124	0.646694543640603	-0.136264319180589	0.7526371088799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.118064918707966	-0.161364604307119	1.45781608706252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.303232390579224	0.102778692581014	-0.48756341300963	NA	NA	NA	NA	NA	NA	NA	NA	-0.0412189512414491	1.32275747403475	-0.0252931728035754	-0.412941157903763	0.107660303738075	0.138973901452692	NA	NA	NA	NA	NA
GO:0071214 cellular response to abiotic stimulus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.242274907705124	-0.0236309793130513	-0.928330548496118	NA	NA	NA	NA	NA	NA	NA	0.988593418871578	0.349403556335738	0.856933576300341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.145126199993511	0.0658124010446637	0.258844493743426	0.699047920702791	-0.213526692779512	0.455405620715775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.655329934062195	-0.472993140979587	-0.326753924978331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.544265094283199	0.344370298333148	0.770013992062948	NA	NA
GO:0007517 muscle organ development	-0.130079492930775	-0.224786468239754	-0.831743045012881	NA	NA	NA	NA	0.083030459227625	0.495626141588654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.456129763944951	0.393252087926169	1.09068981009147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.485281826364718	0.0908657773502445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0562753217173945	-0.0171757903344811	-0.283134062931823	NA	NA	NA	NA	NA	-0.0306993695677631	-0.107863217297522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.336271820061543	0.536615387579688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0042127 regulation of cell proliferation	0.102716891678668	-0.838274963045006	-1.07583935959073	NA	NA	NA	NA	NA	NA	0.354719218524818	0.555890845019567	-0.579011969495555	-0.0640099340166222	-1.14650428272213	0.560879807767675	0.0661808496887898	NA	NA	NA	0.115653064332874	-1.63133613047073	3.72996614829092	3.54105844432099	3.76800707613146	-0.298804443738846	-2.5778642382625	NA	NA	NA	0.709190883286399	0.711733968216791	-0.112145511804767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0267581800709682	0.0421198120037841	0.280985703532497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.844096456249132	-0.521659744511219	-0.380472937166835	NA	NA	NA	-1.04738227904125	-0.483094685660422	-0.429021320759925	-3.99398448269087	-0.565515263273563	-4.69463463219957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1902531 regulation of intracellular signal transduction	-0.0944599371811683	-0.0294001474060163	-0.686859657768578	NA	NA	2.10264848365469	-0.0549458797623182	NA	NA	-0.0749171417841295	-0.0802018179891204	0.510687215804528	-0.070939424795893	0.221563134411722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.256345253000333	0.0688682653261852	0.179258718515343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.95870116640112	0.722407813973147	0.0157648950019216	3.05257279296229	-0.061177349889458	-0.228720137256338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0003008 system process	NA	NA	NA	NA	NA	NA	NA	-1.55851439783095	-2.01540458369004	-0.205966493262193	-1.04088604976555	NA	NA	NA	-0.876751381797051	-5.0836785343688	NA	NA	NA	-0.912004127598897	-10.5618796422187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.79939034228212	-1.15867039475011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.87810823819712	-1.58458119867469	-3.0077620035857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006955 immune response	NA	NA	NA	NA	NA	7.40618313079293	0.970218171882598	-0.30671178811965	-0.802928430749958	0.0144165750706801	-0.0284867027550638	NA	NA	NA	0.0794488027290466	-0.508355526422239	NA	NA	NA	NA	NA	4.37131770320989	-1.41262474018661	-4.45100351668134	-0.354514232137137	-3.82144074911905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07099843501739	-1.09155046918791	0.904040390713796	NA	NA	NA	NA	NA	NA	NA	-3.317391605664	-5.85988576297291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.0197276242825	0.0957975914188863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006952 defense response	NA	NA	NA	NA	NA	2.24276075606184	0.743274101333287	-0.800637218804247	-1.34278215691669	NA	NA	NA	NA	NA	0.543298544614359	-0.0738268330430231	NA	NA	NA	NA	NA	-2.90014473149639	-0.788250284394634	-2.96536407118855	-0.779529958997441	-5.09035931995295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.481632521121709	-0.427806333792253	-0.205711569864662	NA	NA	NA	NA	NA	NA	NA	-4.01253233686996	-5.43890554190697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009605 response to external stimulus	-0.488624918981485	-0.386477564933099	-2.88430993517445	NA	NA	1.35257530305237	0.0462400637941935	-0.776314272550971	-2.04290830502961	-0.0293787134223757	0.737310474546929	NA	NA	NA	0.81468742713899	0.0451533633574829	NA	NA	NA	NA	NA	NA	NA	NA	-1.29487781646746	-7.31749116466016	NA	NA	NA	0.598511775232905	0.688463960850312	-2.19507672465674	-2.8401702799566	-0.135848222504984	-7.13396976277127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.95586471033375	-7.50890211444478	NA	NA	NA	NA	NA	NA	-2.24632826289245	-0.843215451946468	-2.36476518471643	NA	NA	NA	NA	NA	NA	NA	NA	-1.30416700642688	-0.293318777473448	-1.27790861893369	-0.54943784836617	-0.499950021416719	0.12326717736659	NA	NA	NA	NA	NA
GO:0043207 response to external biotic stimulus	NA	NA	NA	NA	NA	1.95517254063856	0.0292380628652775	-0.35951821720888	-0.706481866108108	-0.00322059022374494	1.07163093139702	NA	NA	NA	0.27199412213674	0.0627522281753052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05931893712024	0.0492559438726451	0.185363303322963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.32861856943325	-2.46023283988916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
